Data;Débito;Crédito;Valor;Histórico;Complemento
20/10/2025;617;308;40;;DOAÇÕES
20/10/2025;617;308;40;;DOAÇÕES
20/10/2025;617;308;800;;DOAÇÕES
20/10/2025;617;308;50;;DOAÇÕES
20/10/2025;489;617;62,5;;ATIVA MEDICINA
20/10/2025;160;617;1.344,92;;ADIANTAMENTO SALARIAL
20/10/2025;474;617;123,45;;CORSAN
20/10/2025;704;5;645;;HONORÁRIOS CONTÁBEIS
20/10/2025;160;617;915,24;;ADIANTAMENTO SALARIAL
20/10/2025;171;617;1.771,59;;DARF/IRRF
20/10/2025;160;617;2.017,38;;ADIANTAMENTO SALARIAL
20/10/2025;160;617;610,16;;ADIANTAMENTO SALARIAL
20/10/2025;489;617;202,5;;ATIVA MEDICINA
20/10/2025;160;617;405,65;;ADIANTAMENTO SALARIAL
20/10/2025;160;617;610,16;;ADIANTAMENTO SALARIAL
20/10/2025;172;5;1.451,16;;FGTS
20/10/2025;565;617;9;;DOC/TED INTERNET PJ
20/10/2025;565;617;9;;DOC/TED INTERNET PJ
20/10/2025;565;617;9;;DOC/TED INTERNET PJ
20/10/2025;565;617;9;;DOC/TED INTERNET PJ
20/10/2025;565;617;9;;DOC/TED INTERNET PJ
20/10/2025;160;812;610,16;;PAGAMENTO DE SALARIO
20/10/2025;160;812;580;;PAGAMENTO DE SALARIO
23/10/2025;617;793;1.000,00;;PATROCINIO
24/10/2025;807;617;94,63;;VIVO
27/10/2025;498;810;1.502,02;;ALIMENTAÇÃO
28/10/2025;478;5;67,4;;MATERIAL DE CONSUMO
30/10/2025;617;308;20;;DOAÇÕES
30/10/2025;617;786;50;;MENSALIDADE
30/10/2025;617;308;40;;DOAÇÕES
30/10/2025;498;810;359,52;;ALIMENTAÇÃO
30/10/2025;565;810;3,55;;TAR. AGRUPADAS
31/10/2025;617;793;250;;PATROCINIO
31/10/2025;617;793;250;;PATROCINIO
31/10/2025;617;793;250;;PATROCINIO
01/09/2025;465;812;387,2;;VALE TRANSPORTE
01/09/2025;617;786;50;;MENSALIDADE
01/09/2025;465;617;387,2;;VALE TRANSPORTE
01/09/2025;465;617;387,2;;VALE TRANSPORTE
01/09/2025;465;617;385;;VALE TRANSPORTE
01/09/2025;465;617;387,2;;VALE TRANSPORTE
01/09/2025;565;617;9;;DOC/TED INTERNET PJ
01/09/2025;565;617;9;;DOC/TED INTERNET PJ
01/09/2025;565;617;9;;DOC/TED INTERNET PJ
01/09/2025;478;617;150;;MATERIAL DE EXPEDIENTE
01/09/2025;5;786;80;;MENSALIDADE
02/09/2025;617;793;331,24;;MAQUININHA
02/09/2025;617;793;29,31;;MAQUININHA
02/09/2025;617;793;28,98;;MAQUININHA
02/09/2025;617;793;2.000,00;;NF GAUCHA
02/09/2025;617;793;180;;MENSALIDADE
02/09/2025;617;793;120;;CONVITE
02/09/2025;617;793;150;;PATROCINIO COSTELÃO
02/09/2025;565;7;68,4;;TARIFA MANUTENÇÃO CONTA ATIVA
03/09/2025;484;617;733,33;;HONORÁRIOS ADVOCATÍCIOS
03/09/2025;475;617;447,71;;CEEE
03/09/2025;160;617;839,21;;PAGAMENTO DE SALÁRIOS
03/09/2025;160;617;2.001,93;;PAGAMENTO DE SALÁRIOS
03/09/2025;160;617;520,16;;PAGAMENTO DE SALÁRIOS
03/09/2025;160;617;737,61;;PAGAMENTO DE SALÁRIOS
03/09/2025;160;617;1.088,86;;PAGAMENTO DE SALÁRIOS
03/09/2025;160;617;1.301,97;;PAGAMENTO DE SALÁRIOS
03/09/2025;617;793;586,06;;TROCO SOLIDÁRIO
03/09/2025;565;617;9;;DOC/TED INTERNET PJ
03/09/2025;565;617;9;;DOC/TED INTERNET PJ
03/09/2025;565;617;9;;DOC/TED INTERNET PJ
03/09/2025;565;617;9;;DOC/TED INTERNET PJ
03/09/2025;565;617;9;;DOC/TED INTERNET PJ
03/09/2025;160;812;709,21;;PAGAMENTO DE SALARIO
03/09/2025;160;812;674,25;;PAGAMENTO DE SALARIO
03/09/2025;498;810;1.080,18;;ALIMENTAÇÃO
03/09/2025;565;810;10;;TAR. AGRUPADAS
03/09/2025;5;786;600;;MENSALIDADE
03/09/2025;478;5;150;;MATERIAL DE EXPEDIENTE
04/09/2025;617;308;70;;DOAÇÕES
04/09/2025;617;793;250;;PATROCINIO COSTELÃO
04/09/2025;617;793;250;;PATROCINIO COSTELÃO
05/09/2025;617;793;250;;PATROCINIO COSTELÃO
05/09/2025;481;5;100;;MANUTENÇÃO E CONSERVAÇÃO
09/09/2025;617;793;1.337,88;;TROCO SOLIDÁRIO
09/09/2025;617;793;250;;PATROCINIO COSTELÃO
09/09/2025;617;793;2,36;;TROCO SOLIDÁRIO
09/09/2025;714;617;178,82;;L I G SEGURANÇA
09/09/2025;480;617;180;;TONNER
10/09/2025;617;793;766,47;;TROCO SOLIDÁRIO
10/09/2025;565;617;29;;CESTA DE RELACIONAMENTO
10/09/2025;810;308;259,9;;DOAÇÕES
11/09/2025;617;793;250;;PATROCINIO CORRIDA
12/09/2025;83;617;500;;ACORDO TRABALHISTA
12/09/2025;83;617;500;;ACORDO TRABALHISTA
12/09/2025;83;617;500;;ACORDO TRABALHISTA
12/09/2025;83;617;500;;ACORDO TRABALHISTA
12/09/2025;83;617;500;;ACORDO TRABALHISTA
12/09/2025;83;617;500;;ACORDO TRABALHISTA
12/09/2025;83;617;500;;ACORDO TRABALHISTA
12/09/2025;83;617;500;;ACORDO TRABALHISTA
12/09/2025;565;617;9;;DOC/TED INTERNET PJ
12/09/2025;565;617;9;;DOC/TED INTERNET PJ
12/09/2025;565;617;9;;DOC/TED INTERNET PJ
12/09/2025;565;617;9;;DOC/TED INTERNET PJ
12/09/2025;565;617;9;;DOC/TED INTERNET PJ
12/09/2025;565;617;9;;DOC/TED INTERNET PJ
12/09/2025;498;810;106,35;;ALIMENTAÇÃO
12/09/2025;481;810;1.971,96;;MANUTENÇÃO E CONSERVAÇÃO
12/09/2025;565;810;11,05;;TAR. AGRUPADAS
12/09/2025;501;5;120;;COMBUSTIVEL
12/09/2025;501;5;120;;COMBUSTIVEL
13/09/2025;160;812;610,16;;ADIANTAMENTO SALARIAL
13/09/2025;160;812;580;;ADIANTAMENTO SALARIAL
15/09/2025;488;617;105;;ELAINE GISELE
15/09/2025;617;793;250;;PATROCINIO CORRIDA
15/09/2025;617;793;500;;PATROCINIO COSTELÃO
15/09/2025;807;617;129,88;;VIVO
15/09/2025;617;793;250;;PATROCINIO CORRIDA
15/09/2025;498;810;1.717,12;;ALIMENTAÇÃO
15/09/2025;565;810;10;;TAR. AGRUPADAS
15/09/2025;480;5;90;;TONNER
16/09/2025;617;793;250;;PATROCINIO CORRIDA
19/09/2025;160;617;405,65;;ADIANTAMENTO SALARIAL
19/09/2025;486;617;62,5;;ASSISTENCIA MEDICA
19/09/2025;171;617;1.838,13;;DARF/IRRF
19/09/2025;704;617;645;;HONORÁRIOS CONTÁBEIS
19/09/2025;486;617;202,5;;ASSISTENCIA MEDICA
19/09/2025;160;617;610,16;;ADIANTAMENTO SALARIAL
19/09/2025;172;617;1.638,96;;FGTS
19/09/2025;474;617;123,45;;CORSAN
19/09/2025;160;617;1.344,92;;ADIANTAMENTO SALARIAL
19/09/2025;160;617;2.017,38;;ADIANTAMENTO SALARIAL
19/09/2025;160;617;610,16;;ADIANTAMENTO SALARIAL
19/09/2025;160;617;915,24;;ADIANTAMENTO SALARIAL
19/09/2025;617;793;250;;PATROCINIO CORRIDA
19/09/2025;565;617;9;;DOC/TED INTERNET PJ
19/09/2025;565;617;9;;DOC/TED INTERNET PJ
19/09/2025;565;617;9;;DOC/TED INTERNET PJ
19/09/2025;565;617;9;;DOC/TED INTERNET PJ
19/09/2025;565;617;9;;DOC/TED INTERNET PJ
19/09/2025;498;810;334,89;;ALIMENTAÇÃO
19/09/2025;565;810;3,31;;TAR. AGRUPADAS
23/09/2025;617;793;250;;PATROCINIO CORRIDA
23/09/2025;5;617;150;;TOKEN
23/09/2025;617;793;250;;PATROCINIO CORRIDA
24/09/2025;498;810;608,72;;ALIMENTAÇÃO
24/09/2025;565;810;6,02;;TAR. AGRUPADAS
25/09/2025;565;7;66,2;;TARIFA RENOVAÇÃO CADASTRO
25/09/2025;7;12;66,2;;BB RENDE FACIL
01/08/2025;617;793;1.020,00;;CONVITE
01/08/2025;617;793;30;;CONVITE
01/08/2025;617;793;30;;CONVITE
01/08/2025;617;793;300;;CONVITE
01/08/2025;617;786;50;;MENSALIDADE
01/08/2025;478;5;27,9;;MATERIAL DE CONSUMO
01/08/2025;478;5;150;;MATERIAL DE EXPEDIENTE
01/08/2025;498;5;25;;ALIMENTAÇÃO
02/08/2025;478;5;148,7;;MATERIAL DE EXPEDIENTE
02/08/2025;682;5;66;;FARMACIA
02/08/2025;478;5;143,85;;MATERIAL DE EXPEDIENTE
04/08/2025;617;793;660;;CONVITE PATROCINIO
04/08/2025;617;793;8;;COPA
04/08/2025;617;793;120;;CONVITE
04/08/2025;617;793;90;;CONVITE
04/08/2025;617;793;18;;COPA
04/08/2025;617;793;11;;COPA
04/08/2025;617;793;30;;CONVITE
04/08/2025;617;793;60;;CONVITE
04/08/2025;617;793;10;;COPA
04/08/2025;617;793;180;;CONVITE
04/08/2025;617;793;55;;COPA
04/08/2025;617;793;60;;CONVITE
04/08/2025;617;793;10;;COPA
04/08/2025;617;793;40;;COPA
04/08/2025;617;793;60;;CONVITE
04/08/2025;617;793;60;;CONVITE
04/08/2025;617;793;60;;CONVITE
04/08/2025;617;793;10;;COPA
04/08/2025;617;793;78;;COPA
04/08/2025;617;793;60;;CONVITE
04/08/2025;617;793;6;;COPA
04/08/2025;617;793;23;;COPA
04/08/2025;617;793;40;;COPA
04/08/2025;617;793;30;;COPA
04/08/2025;617;793;51;;COPA
04/08/2025;617;793;80;;COPA
04/08/2025;617;793;50;;COPA
04/08/2025;617;793;16;;COPA
04/08/2025;617;793;5;;COPA
04/08/2025;617;793;20;;COPA
04/08/2025;617;793;20;;COPA
04/08/2025;617;793;20;;COPA
04/08/2025;617;793;20;;COPA
04/08/2025;617;793;180;;CONVITE
04/08/2025;617;793;17;;COPA
04/08/2025;617;793;20;;COPA
04/08/2025;617;793;40;;COPA
04/08/2025;617;793;16;;COPA
04/08/2025;617;793;93,89;;COPA
04/08/2025;617;793;1.488,34;;COPA/CONVITE
04/08/2025;617;793;673,74;;COPA
04/08/2025;617;793;60;;CONVITE
04/08/2025;617;793;300;;PATROCINIO
04/08/2025;617;793;300;;PATROCINIO
04/08/2025;617;793;600;;PATROCINIO
04/08/2025;617;793;300;;PATROCINIO
04/08/2025;617;786;180;;MENSALIDADE
04/08/2025;797;617;733,33;;HONORÁRIOS ADVOCATÍCIOS
04/08/2025;617;793;120;;CONVITE
04/08/2025;475;617;406,85;;CEEE
04/08/2025;480;617;450;;GRAFICA MENDES
04/08/2025;617;793;360;;CONVITE
04/08/2025;617;793;300;;PATROCINIO
04/08/2025;565;7;68,4;;TARIFA MANUTENÇÃO CONTA ATIVA
04/08/2025;7;12;68,4;;BB RENDE FACIL
05/08/2025;617;793;480;;PATROC/CONV.
05/08/2025;617;793;300;;PATROCINIO
05/08/2025;617;793;632,29;;TROCO SOLIDÁRIO
05/08/2025;617;793;344;;COPA/CONVITE
05/08/2025;465;617;334,4;;VALE TRANSPORTE
05/08/2025;465;617;334,4;;VALE TRANSPORTE
05/08/2025;465;617;332,5;;VALE TRANSPORTE
05/08/2025;465;617;334,4;;VALE TRANSPORTE
05/08/2025;617;793;120;;CONVITE
05/08/2025;565;617;9;;DOC/TED INTERNET PJ
05/08/2025;565;617;9;;DOC/TED INTERNET PJ
05/08/2025;565;617;9;;DOC/TED INTERNET PJ
05/08/2025;617;793;60;;CONVITE
05/08/2025;812;814;668,8;;RESGATE AUTOMATICO
05/08/2025;465;812;334,4;;VALE TRANSPORTE
05/08/2025;465;812;334,4;;VALE TRANSPORTE
06/08/2025;617;793;60;;CONVITE
06/08/2025;617;793;180;;CONVITE
06/08/2025;617;793;300;;PATROCINIO
06/08/2025;617;793;2.280,00;;CONVITE
06/08/2025;617;793;300;;PATROCINIO
06/08/2025;617;308;70;;DOAÇÕES
06/08/2025;617;793;60;;CONVITE
06/08/2025;498;810;665,56;;ALIMENTAÇÃO
06/08/2025;498;810;31,33;;ALIMENTAÇÃO
06/08/2025;498;810;945,69;;ALIMENTAÇÃO
06/08/2025;565;810;16,94;;TAR. AGRUPADAS
06/08/2025;810;811;2.000,00;;BB CDB DI
07/08/2025;617;793;120;;CONVITE
07/08/2025;498;617;7.106,14;;ALIMENTAÇÃO
07/08/2025;617;793;180;;CONVITE
07/08/2025;617;793;360;;PATROC/CONV.
07/08/2025;617;793;440;;CONVITE
07/08/2025;617;793;1.180,00;;CONVITE
07/08/2025;810;811;125,92;;BB CDB DI
08/08/2025;617;793;60;;CONVITE
08/08/2025;617;793;10;;BRECHÓ
08/08/2025;489;5;360;;PGTO SERVIÇOS DE TERCEIROS PESSOA JURIDICA
11/08/2025;617;793;23,04;;TROCO SOLIDÁRIO
11/08/2025;617;793;679,46;;TROCO SOLIDÁRIO
11/08/2025;617;793;556,16;;TROCO SOLIDÁRIO
11/08/2025;714;617;178,82;;L I G SEGURANÇA
11/08/2025;480;617;180;;TONNER
11/08/2025;565;617;29;;CESTA DE RELACIONAMENTO
11/08/2025;617;793;3,53;;TROCO SOLIDÁRIO
11/08/2025;617;793;1,28;;TROCO SOLIDÁRIO
11/08/2025;498;810;138,82;;ALIMENTAÇÃO
11/08/2025;498;810;744,12;;ALIMENTAÇÃO
11/08/2025;565;810;8,73;;TAR. AGRUPADAS
11/08/2025;810;811;500;;BB CDB DI
12/08/2025;617;793;30;;CONVITE
12/08/2025;617;793;300;;PATROCINIO
12/08/2025;810;811;32,16;;BB CDB DI
12/08/2025;479;5;9,29;;MATERIAL DE LIMPEZA
13/08/2025;617;793;480;;CONVITE
13/08/2025;617;793;240;;CONVITE
13/08/2025;83;617;500;;ACORDO TRABALHISTA
13/08/2025;83;617;500;;ACORDO TRABALHISTA
13/08/2025;83;617;500;;ACORDO TRABALHISTA
13/08/2025;83;617;500;;ACORDO TRABALHISTA
13/08/2025;83;617;500;;ACORDO TRABALHISTA
13/08/2025;83;617;500;;ACORDO TRABALHISTA
13/08/2025;83;617;500;;ACORDO TRABALHISTA
13/08/2025;83;617;500;;ACORDO TRABALHISTA
13/08/2025;617;5;10.010,00;;DEPÓSITO
13/08/2025;617;793;150;;CONVITE
13/08/2025;565;617;9;;DOC/TED INTERNET PJ
13/08/2025;565;617;9;;DOC/TED INTERNET PJ
13/08/2025;565;617;9;;DOC/TED INTERNET PJ
13/08/2025;565;617;9;;DOC/TED INTERNET PJ
13/08/2025;565;617;9;;DOC/TED INTERNET PJ
13/08/2025;565;617;9;;DOC/TED INTERNET PJ
13/08/2025;480;5;72,19;;MATERIAL DE ESCRITÓRIO
14/08/2025;617;793;300;;PATROCINIO
14/08/2025;617;793;250;;CONVITE
14/08/2025;456;5;100;;VALE SALÁRIO
15/08/2025;617;793;80;;CONVITE
15/08/2025;807;617;129,99;;VIVO
18/08/2025;498;810;1.504,74;;ALIMENTAÇÃO
18/08/2025;565;810;10;;TAR. AGRUPADAS
18/08/2025;810;811;1.500,00;;BB CDB DI
19/08/2025;617;793;540;;PAT./CONV.
19/08/2025;810;811;99,84;;BB CDB DI
20/08/2025;617;786;30;;MENSALIDADE
20/08/2025;617;793;90;;CONVITE
20/08/2025;486;617;62,5;;ASSISTENCIA MEDICA
20/08/2025;704;617;645;;HONORÁRIOS CONTÁBEIS
20/08/2025;172;617;2.043,17;;FGTS
20/08/2025;474;617;123,45;;CORSAN
20/08/2025;486;617;202,5;;ASSISTENCIA MEDICA
20/08/2025;171;617;1.936,36;;DARF/IRRF
20/08/2025;160;617;405,65;;ADIANTAMENTO SALARIAL
20/08/2025;160;617;610,16;;ADIANTAMENTO SALARIAL
20/08/2025;160;617;1.748,40;;ADIANTAMENTO SALARIAL
20/08/2025;565;617;9;;DOC/TED INTERNET PJ
20/08/2025;565;617;9;;DOC/TED INTERNET PJ
20/08/2025;565;617;9;;DOC/TED INTERNET PJ
20/08/2025;478;810;1.159,19;;COPA E COZINHA
20/08/2025;798;810;1.362,18;;MATERIAL DIDÁTICO E RECREAÇÃO
20/08/2025;798;810;706,78;;MATERIAL DIDÁTICO E RECREAÇÃO
20/08/2025;493;810;151,78;;BENS DE PEQUENO VALOR
20/08/2025;493;810;251,82;;BENS DE PEQUENO VALOR
20/08/2025;480;810;27;;MATERIAL DE ESCRITÓRIO
20/08/2025;478;810;109,48;;COPA E COZINHA
20/08/2025;478;810;770,48;;COPA E COZINHA
20/08/2025;478;810;519,13;;COPA E COZINHA
20/08/2025;810;811;5.000,00;;BB CDB DI
20/08/2025;812;814;1.190,16;;RESGATE AUTOMATICO
20/08/2025;160;812;610,16;;ADIANTAMENTO SALARIAL
20/08/2025;160;812;580;;ADIANTAMENTO SALARIAL
20/08/2025;479;5;178,16;;MATERIAL DE LIMPEZA
21/08/2025;810;811;337,4;;BB CDB DI
22/08/2025;617;793;0,07;;TROCO SOLIDÁRIO
29/08/2025;498;810;792,15;;ALIMENTAÇÃO
29/08/2025;565;810;7,84;;TAR. AGRUPADAS
29/08/2025;810;811;500;;BB CDB DI
29/08/2025;465;5;15;;UBER
30/08/2025;5;793;14.905,00;;CONVITE/PATROCINIO COSTELÃO
31/08/2025;5;793;71;;BRECHÓ
31/08/2025;5;786;50;;MENSALIDADE
01/07/2025;465;617;228,2;;VALE TRANSPORTE
01/07/2025;465;617;228,2;;VALE TRANSPORTE
01/07/2025;617;308;20.000,00;;DOAÇÕES
01/07/2025;565;617;9;;DOC/TED INTERNET PJ
01/07/2025;617;793;120;;CONVITE
01/07/2025;615;776;1.550,00;;RESGATE AUTOMATICO
01/07/2025;565;615;12;;TARIFA DOC/TED
01/07/2025;565;615;12;;TARIFA DOC/TED
01/07/2025;565;615;12;;TARIFA DOC/TED
01/07/2025;565;615;12;;TARIFA DOC/TED
01/07/2025;465;615;374,9;;VALE TRANSPORTE
01/07/2025;465;615;374,9;;VALE TRANSPORTE
01/07/2025;465;615;374,9;;VALE TRANSPORTE
01/07/2025;465;615;372,6;;VALE TRANSPORTE
01/07/2025;812;814;749,8;;RESGATE AUTOMATICO
01/07/2025;465;812;374,9;;VALE TRANSPORTE
01/07/2025;465;812;374,9;;VALE TRANSPORTE
02/07/2025;617;308;70;;DOAÇÕES
02/07/2025;617;793;80;;PRODUT.
03/07/2025;617;793;815,01;;TROCO SOLIDÁRIO
04/07/2025;484;617;733,33;;HONORÁRIOS ADVOCATÍCIOS
04/07/2025;475;617;362,75;;CEEE
07/07/2025;160;617;441,57;;PAGAMENTO DE SALÁRIOS
07/07/2025;160;617;441,57;;PAGAMENTO DE SALÁRIOS
07/07/2025;617;793;70;;PRODUT.
07/07/2025;565;617;9;;DOC/TED INTERNET PJ
07/07/2025;565;617;9;;DOC/TED INTERNET PJ
07/07/2025;615;776;7.850,00;;RESGATE AUTOMATICO
07/07/2025;565;615;12;;TARIFA DOC/TED
07/07/2025;565;615;12;;TARIFA DOC/TED
07/07/2025;565;615;12;;TARIFA DOC/TED
07/07/2025;565;615;12;;TARIFA DOC/TED
07/07/2025;565;615;12;;TARIFA DOC/TED
07/07/2025;565;615;12;;TARIFA DOC/TED
07/07/2025;160;615;709,21;;PAGAMENTO DE SALÁRIOS
07/07/2025;160;615;2.187,75;;PAGAMENTO DE SALÁRIOS
07/07/2025;160;615;1.494,30;;PAGAMENTO DE SALÁRIOS
07/07/2025;160;615;1.052,42;;PAGAMENTO DE SALÁRIOS
07/07/2025;160;615;839,21;;PAGAMENTO DE SALÁRIOS
07/07/2025;160;615;800,73;;PAGAMENTO DE SALÁRIOS
07/07/2025;160;615;659,19;;PAGAMENTO DE SALÁRIOS
07/07/2025;812;814;674,25;;RESGATE AUTOMATICO
07/07/2025;160;812;674,25;;PAGAMENTO DE SALARIO
08/07/2025;617;793;78,8;;MAQ.
08/07/2025;617;793;400;;PATROCINIO
08/07/2025;617;793;60;;PRODUT.
09/07/2025;617;793;564,5;;TROCO SOLIDÁRIO
09/07/2025;617;786;400;;MENSALIDADE
09/07/2025;714;617;178,82;;L I G SEGURANÇA
09/07/2025;480;617;180;;TONNER
09/07/2025;617;793;100;;PRODUT.
09/07/2025;5;786;180;;MENSALIDADE
09/07/2025;479;5;29,95;;MATERIAL DE LIMPEZA
10/07/2025;617;793;641,82;;TROCO SOLIDÁRIO
10/07/2025;565;617;29;;CESTA DE RELACIONAMENTO
10/07/2025;617;793;6,16;;TROCO SOLIDÁRIO
10/07/2025;617;793;5,11;;TROCO SOLIDÁRIO
10/07/2025;617;793;4,97;;TROCO SOLIDÁRIO
10/07/2025;617;793;15;;TROCO SOLIDÁRIO
10/07/2025;617;793;2,24;;TROCO SOLIDÁRIO
10/07/2025;617;793;1,17;;TROCO SOLIDÁRIO
10/07/2025;617;793;12,48;;TROCO SOLIDÁRIO
10/07/2025;617;793;8,3;;TROCO SOLIDÁRIO
10/07/2025;617;793;6,89;;TROCO SOLIDÁRIO
10/07/2025;617;793;2,86;;TROCO SOLIDÁRIO
10/07/2025;617;793;1,48;;TROCO SOLIDÁRIO
10/07/2025;617;793;4,3;;TROCO SOLIDÁRIO
10/07/2025;617;793;3,48;;TROCO SOLIDÁRIO
10/07/2025;617;793;12,41;;TROCO SOLIDÁRIO
10/07/2025;617;793;3,28;;TROCO SOLIDÁRIO
10/07/2025;617;793;5,93;;TROCO SOLIDÁRIO
10/07/2025;617;793;0,99;;TROCO SOLIDÁRIO
10/07/2025;617;793;1,04;;TROCO SOLIDÁRIO
10/07/2025;617;793;8,43;;TROCO SOLIDÁRIO
10/07/2025;617;793;3,29;;TROCO SOLIDÁRIO
10/07/2025;617;793;8,06;;TROCO SOLIDÁRIO
10/07/2025;617;793;3,28;;TROCO SOLIDÁRIO
10/07/2025;617;793;0,95;;TROCO SOLIDÁRIO
10/07/2025;617;793;2,34;;TROCO SOLIDÁRIO
10/07/2025;617;793;2,62;;TROCO SOLIDÁRIO
10/07/2025;617;793;4,76;;TROCO SOLIDÁRIO
10/07/2025;617;793;4,34;;TROCO SOLIDÁRIO
10/07/2025;617;793;1,47;;TROCO SOLIDÁRIO
10/07/2025;617;786;180;;MENSALIDADE
10/07/2025;617;786;50;;MENSALIDADE
10/07/2025;565;800;29;;CESTA DE RELACIONAMENTO
10/07/2025;481;5;93,49;;MATERIAL DE CONSTRUÇÃO
11/07/2025;83;617;500;;ACORDO TRABALHISTA
11/07/2025;83;617;500;;ACORDO TRABALHISTA
11/07/2025;83;617;500;;ACORDO TRABALHISTA
11/07/2025;83;617;500;;ACORDO TRABALHISTA
11/07/2025;83;617;500;;ACORDO TRABALHISTA
11/07/2025;83;617;500;;ACORDO TRABALHISTA
11/07/2025;83;617;500;;ACORDO TRABALHISTA
11/07/2025;83;617;500;;ACORDO TRABALHISTA
11/07/2025;617;786;720;;MENSALIDADE
11/07/2025;617;793;375;;PRODUT.
11/07/2025;617;786;180;;MENSALIDADE
11/07/2025;617;793;100;;PRODUT.
11/07/2025;617;793;35;;PRODUT.
11/07/2025;565;617;9;;DOC/TED INTERNET PJ
11/07/2025;565;617;9;;DOC/TED INTERNET PJ
11/07/2025;565;617;9;;DOC/TED INTERNET PJ
11/07/2025;565;617;9;;DOC/TED INTERNET PJ
11/07/2025;565;617;9;;DOC/TED INTERNET PJ
11/07/2025;565;617;9;;DOC/TED INTERNET PJ
11/07/2025;617;793;20;;PRODUT.
11/07/2025;498;810;172,37;;ALIMENTAÇÃO
11/07/2025;498;810;1.128,44;;ALIMENTAÇÃO
11/07/2025;565;810;11,7;;TAR. AGRUPADAS
11/07/2025;810;811;1.000,00;;BB CDB DI
12/07/2025;478;5;150;;MATERIAL DE EXPEDIENTE
14/07/2025;486;617;62,5;;ASSISTÊNCIA MÉDICA
14/07/2025;807;617;129,99;;VIVO
14/07/2025;474;617;193,66;;CORSAN
14/07/2025;486;617;212,15;;ASSISTÊNCIA MÉDICA
14/07/2025;478;617;450;;GRAFICA MENDES
14/07/2025;615;776;2.300,00;;RESGATE AUTOMATICO
14/07/2025;704;615;645;;HONORÁRIOS CONTÁBEIS
14/07/2025;565;615;12;;TARIFA DOC/TED
14/07/2025;489;615;1.675,00;;PGTO SERVIÇOS DE TERCEIROS PESSOA JURIDICA
14/07/2025;810;811;54,86;;BB CDB DI
14/07/2025;480;5;19,98;;MATERIAL DE ESCRITÓRIO
15/07/2025;617;793;150;;PATROCINIO
16/07/2025;174;617;674,72;;FGTS
16/07/2025;174;617;737,75;;FGTS
16/07/2025;171;617;2.047,07;;DARF INSS/IRRF
16/07/2025;162;617;3.253,10;;RECISÃO DE CONTRATO
16/07/2025;162;617;3.569,61;;RECISÃO DE CONTRATO
16/07/2025;565;617;9;;DOC/TED INTERNET PJ
16/07/2025;565;617;9;;DOC/TED INTERNET PJ
16/07/2025;615;776;20.350,00;;RESGATE AUTOMATICO
16/07/2025;565;615;12;;TARIFA DOC/TED
16/07/2025;565;615;12;;TARIFA DOC/TED
16/07/2025;565;615;12;;TARIFA DOC/TED
16/07/2025;565;615;12;;TARIFA DOC/TED
16/07/2025;565;615;12;;TARIFA DOC/TED
16/07/2025;565;615;12;;TARIFA DOC/TED
16/07/2025;565;615;12;;TARIFA DOC/TED
16/07/2025;565;615;12;;TARIFA DOC/TED
16/07/2025;565;615;12;;TARIFA DOC/TED
16/07/2025;565;615;12;;TARIFA DOC/TED
16/07/2025;161;615;3.853,70;;FÉRIAS
16/07/2025;161;615;3.040,96;;FÉRIAS
16/07/2025;161;615;2.791,30;;FÉRIAS
16/07/2025;161;615;1.873,60;;FÉRIAS
16/07/2025;160;615;610,16;;ADIANTAMENTO SALARIAL
16/07/2025;160;615;405,65;;ADIANTAMENTO SALARIAL
16/07/2025;163;615;2.521,73;;ADIANTAMENTO SALARIAL
16/07/2025;163;615;1.681,16;;ADIANTAMENTO SALARIAL
16/07/2025;163;615;1.144,05;;ADIANTAMENTO SALARIAL
16/07/2025;163;615;762,7;;ADIANTAMENTO SALARIAL
16/07/2025;172;615;1.538,64;;FGTS
16/07/2025;812;814;1.190,16;;RESGATE AUTOMATICO
16/07/2025;160;812;610,16;;ADIANTAMENTO SALARIAL
16/07/2025;160;812;580;;ADIANTAMENTO SALARIAL
17/07/2025;615;776;6.700,00;;RESGATE AUTOMATICO
17/07/2025;565;615;3,3;;TARIFA DOC/TED
17/07/2025;565;615;3,3;;TARIFA DOC/TED
17/07/2025;565;615;3,3;;TARIFA DOC/TED
17/07/2025;565;615;3,3;;TARIFA DOC/TED
17/07/2025;160;615;2.779,51;;PAGAMENTO DE SALÁRIOS
17/07/2025;160;615;1.780,67;;PAGAMENTO DE SALÁRIOS
17/07/2025;160;615;1.237,75;;PAGAMENTO DE SALÁRIOS
17/07/2025;160;615;890,73;;PAGAMENTO DE SALÁRIOS
18/07/2025;617;793;23,97;;TROCO SOLIDÁRIO
18/07/2025;582;5;287,53;;TAXAS E EMOLUMENTOS
21/07/2025;617;793;120;;CONVITE
21/07/2025;617;793;120;;CONVITE
24/07/2025;617;793;350;;CONVITE
24/07/2025;617;793;300;;PATROCINIO
28/07/2025;498;5;57,26;;ALIMENTAÇÃO
29/07/2025;617;793;30;;CONVITE
29/07/2025;617;793;240;;CONVITE
29/07/2025;615;776;1.550,00;;RESGATE AUTOMATICO
29/07/2025;565;615;12;;TARIFA DOC/TED
29/07/2025;565;615;12;;TARIFA DOC/TED
29/07/2025;160;615;839,21;;PAGAMENTO DE SALÁRIOS
29/07/2025;160;615;659,19;;PAGAMENTO DE SALÁRIOS
